貼文編號,粉絲專頁編號,粉絲專頁名稱,標題,說明,期間（秒）,發佈時間,說明文字類型,永久連結,多文發佈貼文,是分享的貼文,貼文類型,語言,自訂標籤,贊助內容狀態,資料留言,日期,觸及人數,心情、留言和分享,心情,留言,分享,總點擊次數,符合目標廣告受眾的用戶瀏覽情形（Photo Click）,其他點擊次數,連結點擊次數,,,,,,,
1.54E+15,4.94E+14,MindDuo親子共讀,"孩子喜歡汽車嗎？🚗
消防車、蓋房子的車、修馬路的車...
全書網羅超過60種車車，
不僅幫助孩子認識常見的車種，
也進一步了解車的功能和作用，
更能收穫解決問題的過程，
啟發孩子的觀察、想像、好奇心🌼

是學齡前孩子的車子圖鑑繪本🚘
小編最喜歡英勇的救火消防車，🚒
因為撲滅火勢的樣子十分帥氣~😎

立刻邀請孩子一同翻開扉頁，
「開」進自我探索的世界吧～🚙
【MindDuo繪本評分機制】
教育性：❄️❄️❄️
趣味性：❄️❄️❄️❄️
繪圖風格：❄️❄️❄️❄️
易讀性：❄️❄️❄️
適讀年齡：0~3歲
有無注音：有
＃MindDuo0到3歲書單推薦",,0,12/09/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0LzAf7aQrtG3k7k49s89H9VsxXyxR7yRJn6ZrWR6nx4C4bG1kGMLmaj8grZaE88dSl,0,0,相片,,,,,總期間,82,70,63,4,3,6,2,4,,,,,,,,
1.11E+15,1.00E+14,MindDuo親子共讀,"您有好好跟您的情緒共處嗎？
#悲傷與快樂的背景故事 

這本來自張曼娟的繪本中
主角在學習怎麼跟快樂與悲傷互動
在學校與家裡🏠
雨天或晴天☀️
搭配著導讀的一本溫柔繪本

如此抽象的概念
在作者擬人化的捏造下
悲傷與快樂變成了可愛的人偶

他們陪伴著孩子也陪伴著我們
有時候他們如影隨形✨
有時候卻又消聲匿跡❄️
唯一確認的是
我們似乎都與他們打過交道

但我們真的跟他們處得來嗎
還是我們被他們擺佈呢？
留言告訴小編
您與這兩位的相處經歷吧！

水滴文化",,0,12/09/2024 04:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0262VWhPnPPsMAdgLsgkve9gm5oAyJsuENqaM7K7MQApuNWkpMBJi7YtftojSvabGBl,0,0,相片,,,,,總期間,5113,2587,61,59,1,1,45,25,20,,,,,,,
1.54E+15,4.94E+14,MindDuo親子共讀,"今天MindDuo很榮幸受到 #上誼 #和誼 的邀請，
參與 「科學益智桌遊-部落客專屬體驗會」 🤗
雖然外頭飄著寒冷細雨，
但是和小朋友們一起體驗STEM科學桌遊，
讓小編整個人都暖和了起來！
小朋友真的都太厲害了 ！！
小編整個驚嚇到不行  😱  😱
開始玩桌遊前小編還信誓旦旦能贏過小朋友，
殊不知直接被按在地上摩擦！  🫣  

下週四（12/15）小編會釋出更多有關桌遊的資訊唷！
也會有獎品回饋粉絲 🤩
請大家繼續密切追蹤MindDuo親子共讀粉專！

最後留言猜猜MindDuo今天是來到哪裡？
圖片中有線索唷！

#MindDuo出任務",,0,12/10/2022 06:26,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02g6sHK5Dp6tyWp9rx1Ykbk8uJ2iMUFp5f3b29Au7qC9Zch2Wt3Dv5VWhuJsM8jYAUl,0,0,相片,,,,,總期間,93,55,54,1,0,2,1,1,,,,,,,,
1.54E+15,4.94E+14,MindDuo親子共讀,MindDuo親子共讀新增了 1 張相片。,,0,12/11/2022 00:23,N/A,https://www.facebook.com/MindDuoRead/photos/a.494340637745222/1539364866576122/?type=3,0,0,相片,,,,,總期間,58,63,63,0,0,0,,,,,,,,,,
1.53E+15,4.94E+14,MindDuo親子共讀,"🌲關於聖誕樹，
你可能不知道的3件事(！

🌹聖誕將至，
爸爸媽媽們有什麼規劃呢(？
無論是帶小寶貝出遠門👨‍👩‍👧‍👦
還是宅在溫暖的家過冬⛄
薑餅人、聖誕襪、聖誕樹
都是提升節日感的標準配備！

你知道…
①為什麼聖誕樹上要掛星星嗎？
②最早的聖誕樹如何誕生？
③聖誕樹上的飾品代表什麼？

💪小編這次擔當聖誕特派員，
為大家整理了各種冷知識😎
#明天晚上十點
#有聖誕驚喜要送給各位
#期待大家都能度過一個美好的聖誕～",,0,12/12/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02V2vukZFTJffcgYUUfr7ZrWsDp8rxdQAGq215gJMu86N3gpYyYru9ut7m2WVXwKMAl,0,0,相片,,,,,總期間,73,95,83,3,9,5,3,2,,,,,,,,
1.54E+15,4.94E+14,MindDuo親子共讀,"#留言處有驚喜

🔔叮叮噹叮叮噹🔔
每年小朋友最喜歡的聖誕節來啦🎅
今年的聖誕節，
想好要怎麼和孩子一起過了嗎？
MindDuo小編我啊！
昨天跟著聖誕特派員，
認識了好多跟聖誕樹有關的知識呢！🎄
已經迫不急待要來佈置屬於自己的聖誕樹啦😊

12月的街頭☃
寒冷的風不斷襲來❄
握著孩子的手走在街頭，
五彩繽紛、絢爛斑斕的聖誕樹照亮了彼此的心🎄
雖無法觸及那些高大閃亮的聖誕樹，
但是只要與孩子共享節慶時光，
共同佈置專屬彼此的聖誕樹，
讓孩子盡情揮灑創意，
相信這就是最溫馨與溫暖的聖誕樹，
永遠矗立於孩子的回憶中✨✨

今年聖誕節，
來和孩子一起佈置聖誕樹吧！🎄

#聖誕樹 #耶誕樹",,0,12/13/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0DLtCJwwedhYr7NSaXaAUzY6rCqZq2aWZ7MwJ2MTk62RJtnAQRq7SuKub1jfm51aWl,0,0,相片,,,,,總期間,331,1001,479,378,144,1,,1,,,,,,,,
8.50E+14,1.00E+14,MindDuo親子共讀,"#好書大家讀最佳兒童讀物
#中小學生優良課外讀物 
身在大城市居住的我們🏙
是否知道蔬菜/水果是怎麼長大的呢🌽
習慣了便利生活的我們，
「從菜園到餐桌」的這個歷程已經漸漸被淡化，
取而代之的是只看到已經被料理完成的佳餚🥘
這樣的過程讓孩子無法體會到食物的得來不易，
以及理解到天然原型食物的美好！
/
《蔬菜是怎麼長大的呀？》
是荷蘭祖母級插畫大師繆勒代表作品，
書中的小主角蘇菲原本只從超市認識農作物🏪
卻從未理解這些蔬菜所經歷的成長歷程！
趁著暑假，
蘇菲回到了爺爺奶奶家，
也有了機會進一步接觸自然，
用自己的雙手認識得來不易的食材🥬
甚至自己也參與了這場蔬菜之旅！
《水果是怎麼長出來的呢？》
蘇菲更從大都市搬到自然鄉村，
種植水果的過程🍋
也讓人與人之間真摯的情誼連結起來，
顯現人地之間的珍貴連結💕
/
此系列繪本既是細緻的繪本，
更是蔬果百科全書！
讓孩子輕鬆理解食農教育理念🍎
並且產生珍惜食材、吃健康蔬果的動機！
/
底下留言與孩子有什麼一起動手種植蔬果的經歷吧！
水滴文化",,0,12/13/2023 06:22,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02EPVdjSZWHbqvLNpNobnPNR1Ff91wDyuC1ZGMhwuV24cYWesGEHNXQXJ1AhsEKsdZl,0,0,相片,,,,,總期間,3961,127,89,29,9,102,51,51,,1,,,,,,
1.54E+15,4.94E+14,MindDuo親子共讀,"😡 家裡也有脾氣火爆的小寶貝嗎？
這次的主角是個愛生氣的小老虎，
無論洗澡、收拾玩具，只要不順心，
小老虎就會開始耍賴
放出三個大絕招：
亂吼亂叫、放聲大哭、用力跺腳👻

相信各位爸媽們都體會過小寶貝情緒失控的窘境😵
怒氣並不可怕，只要用對方法，
每個人都可以和脾氣好好相處👼
這本繪本提供了一個情緒紓引媒介，
幫助孩子們不被壞脾氣牽著走，
做自己情緒的主人～

🌷共讀小技巧：
爸媽可以與孩子一起討論生氣時，
❓有沒有什麼方法可以讓自己慢下來？
例如：深呼吸、在手心畫五個圓圈、說出三件感恩的事

留言和小編分享有什麼緩解生氣的小撇步吧！
＃Mindduo3到6歲繪本推薦",,0,12/14/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02EUQfxZXN4Wab8qCm1P3hLrhN8GVz7Ejsrv8R4m2vg7onfA46f8Xbbp7c3KwPNP74l,0,0,相片,,,,,總期間,66,81,71,8,2,8,4,4,,,,,,,,
8.51E+14,1.00E+14,MindDuo親子共讀,"#已開獎
恭喜 羅喬喬抽中獲得《鬱金香旅社》 
#韓國讀者YES24高分好評

轉眼間來到12月中旬
但天氣還是跟夏天一樣熱🥵
小編貼心提醒！
周末降溫要注意保暖呦！

今天要介紹的繪本《鬱金香旅社》 
是一本非常溫馨可愛的繪本
看完小編都期待春天了😎
/
故事從溫暖的秋天展開，
五隻巢鼠在天氣變冷之前
忙碌的將鬱金香球根種下，

巢鼠們每天用心的照顧鬱金香
和好朋友們一起合力打造花園，
一天一天盼著春天的到來

終於！
春天的氣息伴隨金黃色的陽光
當一朵朵鬱金香花蕾飽滿🌷
紅、黃、橘黃、粉、紫花爭相綻放，
美麗的「鬱金香旅社」也宣告開張了！

於是，巢鼠們和小動物
開始盡情的享受
充滿歡樂和幸福的春天💗
/
留言告訴小編
你最喜歡的季節以及季節的食物吧 !
大好書屋",,0,12/15/2023 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid036h9jJgRLmW7sHqr4unGW7kvxe9Xk5VuSvG3crLcRQ4FDUXVVQYAhDzZCEEcrMGAXl,0,0,相片,,,,,總期間,7137,800,318,262,220,349,242,107,,,,,,,,
1.54E+15,4.94E+14,MindDuo親子共讀,"🌕🌗🌑🌓🌔
對於月亮，你真的了解嗎🌕
當我們在黑夜中仰望月亮時，
可以發現月亮每天的形狀，
好像都不太一樣呢！🌙
孩子會好奇，
為什麼月亮每天都長得不一樣呢？
父母此時一定苦惱著，
該怎麼和孩子解釋呢🤯

《小月和月亮先生》
用非常貼近生活且易懂的方式，
傳遞與月亮有關的知識🥳
小編最印象深刻的是，
不管在何時何地，
為什麼每次抬頭看明亮的月亮，
它好像都一直在同個位置呢？
是不是月亮先生在跟蹤我？
《小月和月亮先生》用搭新幹線比喻🚅
離得近的東西很快地飛逝過去，
但遠方的山卻移動的緩慢🏔
我們可以因此得知，
原來月亮離我們好遠好遠！！

除此之外，
《小月和月亮先生》也講述了許多月亮二三事，
月亮為什麼每天形狀都不一樣呢？
月亮為什麼會發光呢？
月亮是怎麼形成的呢？
趕快帶著孩子，
來聽聽月亮先生說故事吧！🌝

#MindDuo3到6歲繪本推薦",,0,12/16/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid032vJ3bma6A2Y5Gyxkh3ubY1yp5qWzghnZcanDJWehyPjkowMT6aEfrEGkJT9i7qsGl,0,0,相片,,,,,總期間,65,62,61,1,0,1,1,,,,,,,,,
1.12E+15,1.00E+14,MindDuo親子共讀,"#留言有驚喜
#已開獎
冷冷的天 小編要介紹一本溫暖的繪本
故事是要從一個盤子說起

主角露兒太太有一個寶貝大盤子
這不是普通的盤子
是她的先生阿穆先生送給她的禮物

除了禮物🎁
這個盤子也是他們夫妻之間的愛與回憶的載體
大盤子，
伴隨著家庭成員的長大也見證了孩子們的成長，
從甜蜜的兩人時光
到溫馨幸福的家庭生活🫶🏻

隨著繪者溫馨的插畫風格
一筆一筆的繪出熊家的溫馨時光

我想
這個大盤子就是代表幸福🥰

不知道你身邊有沒有什麼物品
可以代表幸福呢？
留言處跟小編分享吧！",,0,12/16/2024 04:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0MT2tifiX72y9QDZZXZZS3kH5aM7W8wsFEKLhB55vwH9VwrmEnmwi7cE6cTd8F4Fql,0,0,相片,,,,,總期間,11348,5181,556,214,180,162,356,309,47,,1,,,,,
8.53E+14,1.00E+14,MindDuo親子共讀,"#已開獎、
#連續七周蟬聯韓國YES24網路書店TOP榜
恭喜
Chu Bi、陳姿君 得獎
-------------------------------------------------------
最近的氣溫變化真的好大呀！
明明前一天還是豔陽高照的大太陽🌞
經過一次太陽的起落，
卻又颳起陣陣刺骨的寒風🌬
雖然天氣總是陰晴不定、變化無常😦
就猶如我們的生命歷程，
總在意想不到的轉角處發生一些驚喜或驚嚇，
但這些都是組成生活的美好片段，
去仔細品味那些因為季節、天氣🌦
而改變的情緒或是細節吧！
/
《秋葉小點心》《冬糖果樹》
是韓國繪本作家白有娟的最新作品🇰🇷
內容由秋楓的橘黃色調🍁
一路走到夢幻的白雪世界🌨
小動物們因應不同季節，
進行著盛大的季節饗宴～
書中的色調搭配與使用非常細緻🎨
讓讀者可以從「顏色」的觀念連結到「四季更迭」，
進而豐富孩子對於環境周遭的敏感度，
並試圖體會發生在生活周遭的微小事物～
/
雖然故事中的角色是小動物們，
但從小動物都暖心互動，
可以深刻感受到與他人交流的溫暖情誼☀
就猶如冬季的暖陽一般，
普照著大地！！
/
留言分享您在今年秋冬，
捕捉到最有季節感的一張照片吧！
讓我們布克在一起",,0,12/18/2023 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0XHDeuZYkHFN9oSxXBvTTAh2hV3aovCPQuEJPHpDYS2p4LtFFo85v9DTxTCNAekhMl,0,0,相片,,,,,總期間,6859,528,225,164,139,315,237,78,,,,,,,,
1.55E+15,4.94E+14,MindDuo親子共讀,"今天是個不折不扣的Blue Monday呢😔
再加上來到年底，
你/妳是不是也覺得 #好累 😫
最近小編重溫了《麵包小偷》，
覺得麵包小偷臉垮下來的樣子，
簡直就是辛苦的週一+年底各種 #好累 人們的寫照！
不管是昨天熬夜看世足的小編⚽
還是忙到飛天的主管😭
或是下班後被小孩強迫扮成麋鹿的爸媽🤡
都瞬間化身成為崩潰的麵包小偷！

儘管年底經歷了連日的寒冷陰雨，
但到今天還是放晴了！☀
儘管今天是Blue Monday，
但今天的天空很Blue得很好看唷！🏙
當 #好累 的時候，
想想即將來到的聖誕週末🎄
一定跟今天一樣是個好天氣，
一定是個很棒的聖誕週末，
我們再一起努力一下吧✨
再忙碌，還是要過聖誕節：）

下面留言分享年底的你/妳，
為了什麼而 #好累 呢！？

#MindDuo陪歲末的你一起加油",,0,12/19/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02MqxzCmfvns8YYJgzjdt1X2uaw9D4t5uRFSbcoG3CpKxDdmQDoCimBgUKNkSZa3ZUl,0,0,相片,,,,,總期間,92,62,45,15,2,0,,,,,,,,,,
8.54E+14,1.00E+14,MindDuo親子共讀,"#激發孩子想像力的互動式繪本
培養孩子對於色彩與空間感，
可以用有趣的互動式繪本來達成😎
今天小編要介紹的這本《好多好玩的橡皮章畫》，
利用三大元素👉「配色」👉「造形」👉「創意」，
激盪出孩子的想像力！
/
繪本中的每頁以可愛的動物作為切入點，
作者先以鮮豔抓眼的色彩會畫出每頁的部分👁️
讓孩子迅速對於一幅圖畫產生靈感🧠
進而完成剩下的部分！
這樣引導式的過程不僅讓孩子享受創作的過程，
家長也可以一同加入一起同樂🥳
並且比較兩者的作品！
除此之外，
雖然繪本本身很貼心地附上印泥與印章，
但也鼓勵孩子使用其他媒材，
例如：色紙、色筆、彩色筆等🖍
來完成這本繪本當中的每一頁喔～
/
等到作完整本繪本，
孩子就擁有屬於自己獨一無二的作品集啦！！",,0,12/19/2023 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02ggBBdemyR1NLSw6JxXqQ8rR11axL2yFRLPBsFHrE6jx3oae3ktSbtYa1YyVzBmpLl,0,0,相片,,,,,總期間,8679,142,131,9,2,378,146,232,,,,,,,,
1.12E+15,1.00E+14,MindDuo親子共讀,"有沒有人家裡的孩子跟主角一樣
都會想像自己是騎士或是戰士？😄

學會勇敢的過程
對主角來說
是透過想像自己是個勇敢的騎士
打敗狡猾的龍🐉
拯救心愛的公主👸
分享愛給身邊的人

英文俗諺說
Fake it till you make it
在想像自己是什麼角色的同時
孩子們或許也可以建築自我意識
培養勇氣！

對孩子們而言
勇敢做夢非常重要
天真爛漫的純粹
也需要家長們的陪伴
想必各位注重親子共讀的家長們
一定都能理解其中的眉角與美好

這本我學會勇敢
是「奇奇兔成長繪本系列」的第二本
有沒有粉絲還記得上次介紹的另一本呢？
在底下留言跟小編分享吧",,0,12/19/2024 04:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0mT8mL5Kh2pEc6DRaMrH98sJDbcjSEBNjEm4bQhTs3Jb3oeyRDCT9Hc8pZNfnCzmKl,0,0,相片,,,,,總期間,5510,2437,83,63,14,6,138,119,19,,,,,,,
1.55E+15,4.94E+14,MindDuo親子共讀,"今天MindDuo介紹的《小波在哪裡？》
是一本超級經典的繪本！
是0-3歲幼兒「小波」系列的第一本書唷🤩
作者艾瑞克．希爾，
巧妙地運用連續不斷的問句，
以及可以動手翻翻的書本設計，
讓孩子在閱讀時，
可以更融入到書本當中🤗

書中的小波（Spot)，
是一隻調皮又可愛的小黃狗🐶
這天小波又把自己藏起來啦😱！！
媽媽為了讓小波好好吃飯，
決定翻箱倒櫃（？）
找出小波，
讓小波好好吃飯長大💪

《小波在哪裡？》
是一本很適合作為閱讀啟蒙的繪本唷！
本書也入選《Bookstart閱讀起步走》
——「寶寶的第一份書單」👶
現在就跟孩子一起來「翻翻看」，
找找小波藏在哪裡吧！
大家猜猜小波最後是藏在哪裡呢？

#MindDuo0到3歲書單推薦",,0,12/20/2022 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid028o95NHMmBqKLC2Z7D9Saw4SGqjJhi9XpBffxQSw7ajfWpyB2fUXry2B37e1j5fdal,0,0,相片,,,,,總期間,130,97,88,7,2,8,6,2,,,,,,,,
8.55E+14,1.00E+14,MindDuo親子共讀,"#留言處有驚喜 
#台北君悅酒店凱菲屋buffet 
💝Grand Hyatt Taipei - 台北君悅酒店 X MindDuo親子共讀 
 一起迎接2024！
-
在這個2023年末冬季✨
我們萬分榮幸與與 Grand Hyatt Taipei - 台北君悅酒店 合作，
帶給家中每個人幸福洋溢的笑容！

❤️台北君悅酒店透過最專業且高品質的餐飲服務，為親子帶來和諧的家庭氛圍🏠
💜BenQ MindDuo親子共讀，以「閱讀」來點亮孩子的成長軌跡💡
我們同樣關懷家庭幸福的精神，
讓彼此在這個溫暖的年末，
共創最溫馨的Family Atmosphere～

🎅看更多聖誕甜點: https://bit.ly/BG_23Xmas
-
👉抽台北君悅酒店凱菲屋餐券，
‼參加活動請看留言處‼",,0,12/20/2023 01:30,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02LKcdWp6Fjn2CPGYTw32oE5MQY6CGj9HsDgfGvbtEGDrfcA41Tam3aZ7hkqLi37wql,0,0,相片,,,,,總期間,22949,3701,1856,1131,714,3436,2971,430,35,,,,,,,
8.55E+14,1.00E+14,MindDuo親子共讀,"#已開獎
恭喜Sylvie Chen獲得聖誕老人是怎麼鑽進煙囪的
#聖誕倒數4天 
「聖誕老人是怎麼鑽進煙囪的？」
「我家沒有煙囪，聖誕老公公要怎麼送禮物？」
／
小編從小到大都非常喜歡聖誕節🎄
小時候也一直思考這個問題
聖誕老人的形象是身材圓潤的老爺爺，
究竟要怎麼爬進狹窄的煙囪，
成功完成送禮物任務呢？
/
他把皮帶勒很緊嗎？
是頭先進去還是腳先進去？
萬一鑽到一半卡住了，
馴鹿會過來把他踢下去嗎？
/
作者用很搞笑又有創意的方式
解決小孩心中的疑惑😍

你們也喜歡聖誕節嗎🎄？
跟小編分享
今年看過最漂亮的聖誕樹吧！",,0,12/21/2023 06:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0249idzJRkuCHz2L9mWweKet6UvJTwK6JAfeAHcRFC6rpTn2Tg8sphiD74hGxxTbzBl,0,0,相片,,,,,總期間,7837,782,342,235,205,365,285,80,,,,,,,,
